Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Bacilli,TreatmentCONV...TreatmentRWA,-0.239374197668791,-0.995844608364892,0.51709621302731,12.7175199410962,-0.622553427658493,0.534020713050638,0.603675588665939,-6.74980238702183
Gammaproteobacteria,TreatmentCONV...TreatmentRWA,2.41264504425836,1.65617463356226,3.16911545495446,10.2396024509501,6.27469650720062,1.13523453251515e-09,1.77096587072363e-08,12.5638572540974
Betaproteobacteria,TreatmentCONV...TreatmentRWA,0.458257312804279,-0.298213097891822,1.21472772350038,7.92051868651372,1.19181458826491,0.234215730260901,0.325323323716048,-6.23810594389306
Clostridia,TreatmentCONV...TreatmentRWA,1.10519932207958,0.348728911383475,1.86166973277568,7.53327865864767,2.87435167577457,0.00431916601322665,0.0120319624654171,-2.84868708474916
Alphaproteobacteria,TreatmentCONV...TreatmentRWA,0.284484440518221,-0.523812956445057,1.0927818374815,6.406477331065,0.692434305741468,0.489166020341922,0.56110219980397,-6.63896630512849
Actinobacteria,TreatmentCONV...TreatmentRWA,0.997974668654446,0.0878264096409999,1.90812292766789,5.3467360423697,2.15724073973253,0.0317299121873217,0.0618733287652773,-4.46278409535194
Thermoleophilia,TreatmentCONV...TreatmentRWA,-0.235237012734107,-1.13861729888784,0.66814327341963,4.78460562864396,-0.512302275500951,0.608792332634193,0.650490437609138,-6.63676123718257
Rubrobacteria,TreatmentCONV...TreatmentRWA,-0.769564034396638,-1.6928167125653,0.153688643772022,3.54182320536757,-1.63989267069736,0.102008598554132,0.172971101896136,-5.41844298864714
Acidobacteriia,TreatmentCONV...TreatmentRWA,-0.647363768467812,-1.62264072457669,0.327913187641062,3.3045017024903,-1.30590524048341,0.192521331367608,0.273030251757698,-5.85098244182819
Deltaproteobacteria,TreatmentCONV...TreatmentRWA,-1.63472534001298,-2.64397495723049,-0.62547572279546,2.9791380754618,-3.18667255158835,0.00158097052525163,0.0051381542070678,-1.66179139854998
Gemmatimonadetes,TreatmentCONV...TreatmentRWA,-0.539528170212102,-1.56147601003167,0.482419669607466,2.72958862709618,-1.03866771719944,0.299742274173389,0.37110948230991,-6.11430533679416
Bacteroidia,TreatmentCONV...TreatmentRWA,0.0603679298524886,-0.985211903490524,1.1059477631955,2.51811052573983,0.113590058513067,0.909633889632352,0.921447316770435,-6.61596212348171
[Spartobacteria],TreatmentCONV...TreatmentRWA,-0.723940340767408,-1.95925031915557,0.511369637620757,2.47742904719423,-1.15297015770106,0.249781823736771,0.330220038160477,-5.81028662556714
[Chloracidobacteria],TreatmentCONV...TreatmentRWA,-4.46787946005131,-5.64474444110735,-3.29101447899527,1.70986747713289,-7.46906167831158,7.7231424921149e-13,2.00801704794987e-11,20.7769475928784
[Saprospirae],TreatmentCONV...TreatmentRWA,-3.24484948406258,-4.4002830823269,-2.08941588579825,1.62649743949424,-5.52510839364836,6.82399591479149e-08,6.02361845001904e-07,8.41700983588037
Acidimicrobiia,TreatmentCONV...TreatmentRWA,0.842417938129163,-0.392892040259003,2.07772791651733,1.60366307499776,1.34166130588245,0.18065567662125,0.260947088452917,-5.58058905010435
[Pedosphaerae],TreatmentCONV...TreatmentRWA,0.377370230947616,-1.00282531858369,1.75756578047892,1.51300690387214,0.537920695383963,0.591005140274974,0.649273252696451,-6.2106846607743
Solibacteres,TreatmentCONV...TreatmentRWA,0.272532172141066,-1.10858581789293,1.65365016217506,1.48685032876379,0.388220293505622,0.698110761747958,0.726035192217876,-6.27729257884228
Acidobacteria-6,TreatmentCONV...TreatmentRWA,-4.44361617998034,-5.65027807478133,-3.23695428517935,1.45811868640955,-7.24506321783802,3.24295411984676e-12,6.32376053370117e-11,19.1607054564185
iii1-8,TreatmentCONV...TreatmentRWA,-0.304406928992821,-1.6855197389194,1.07670588093376,1.40868023029719,-0.433627302178005,0.66485083433995,0.700788717277244,-6.2591949070455
Gemm-1,TreatmentCONV...TreatmentRWA,-3.41795394809486,-4.63580480442058,-2.20010309176914,1.30353974826784,-5.52157962465844,6.9503289807912e-08,6.02361845001904e-07,8.41451475236492
0319-6E2,TreatmentCONV...TreatmentRWA,-0.367175640062993,-1.74245414514802,1.00810286502203,1.2772201032607,-0.525260138203778,0.599765549623537,0.649746012092165,-6.22064843695141
Cytophagia,TreatmentCONV...TreatmentRWA,-0.482317240305476,-1.8061308776831,0.84149639707215,1.21480858552316,-0.71679864136445,0.474020382600858,0.551844624520402,-6.14172895115741
TK10,TreatmentCONV...TreatmentRWA,-0.739363227291905,-2.12039765002811,0.641671195444299,1.17567980022039,-1.05328180367206,0.293005296435564,0.368619566483452,-5.81232847234934
Flavobacteriia,TreatmentCONV...TreatmentRWA,-1.62327686858916,-2.77982820038473,-0.466725536793601,1.17319075272994,-2.76133390409316,0.00608840476882339,0.0163757093782146,-2.79148679858001
Ellin6529,TreatmentCONV...TreatmentRWA,-3.9432283698774,-5.27709923759992,-2.60935750215488,1.06019452009302,-5.8160667268255,1.45818830872524e-08,1.62483840115099e-07,10.0567773810254
MB-A2-108,TreatmentCONV...TreatmentRWA,-2.07867604363902,-3.29954338510454,-0.857808702173493,1.04562122376617,-3.34972822578922,0.000905444040434168,0.00341827038250537,-0.991968482987217
Nitrospira,TreatmentCONV...TreatmentRWA,-1.86066514967795,-3.37341717954416,-0.347913119811745,1.04038099236881,-2.419868226725,0.0160820867978656,0.0321641735957312,-3.43878928048602
Sva0725,TreatmentCONV...TreatmentRWA,-0.422806959068466,-1.78866778260793,0.943053864470997,1.01678701994501,-0.609013495549075,0.542946935893303,0.604998014281109,-6.18115278954896
DA052,TreatmentCONV...TreatmentRWA,0.947480497404033,-0.797456270535832,2.6924172653439,0.991309149371268,1.06827194664238,0.286201832786686,0.365962999301008,-5.58153945062829
Sphingobacteriia,TreatmentCONV...TreatmentRWA,-1.6504663044626,-2.89369385630606,-0.407238752619133,0.948214579819861,-2.6118442433529,0.00942936985602759,0.0229840890240673,-3.12492669176174
Planctomycetia,TreatmentCONV...TreatmentRWA,-5.28400662441974,-6.58883501150113,-3.97917823733836,0.864598174620522,-7.96711700490687,2.86693403400776e-14,2.23620854652605e-12,24.4826868231485
Thaumarchaeota,TreatmentCONV...TreatmentRWA,-4.47731210911231,-5.63910430315586,-3.31551991506876,0.839891408097292,-7.58193669093499,3.70649085073224e-13,1.44553143178557e-11,21.6108561296432
Phycisphaerae,TreatmentCONV...TreatmentRWA,-3.22580384685241,-4.39099677088048,-2.06061092282434,0.833532057730062,-5.44667366049818,1.02373592319603e-07,7.985140200929e-07,7.99884129104192
Erysipelotrichi,TreatmentCONV...TreatmentRWA,-3.02206238822411,-4.34389422215872,-1.70023055428951,0.665551578712532,-4.49798970573482,9.60430805387007e-06,6.17307789133067e-05,3.44536844335006
Armatimonadia,TreatmentCONV...TreatmentRWA,-1.16972836407686,-2.57267499818509,0.233218270031362,0.589701266793745,-1.64034465478488,0.101914577858362,0.172971101896136,-5.03126857641338
Anaerolineae,TreatmentCONV...TreatmentRWA,-1.86829769805806,-3.04739426093258,-0.68920113518354,0.57592648939083,-3.11736707068845,0.00199007476289144,0.00597022428867431,-1.75217120202203
Coriobacteriia,TreatmentCONV...TreatmentRWA,1.63908180096581,-0.500532139079248,3.77869574101087,0.533444590567772,1.50714989541563,0.132757275956162,0.215730573428764,-4.87558322526247
TK17,TreatmentCONV...TreatmentRWA,0.34705802264686,-1.50590323902604,2.20001928431976,0.499933678309172,0.368491085854428,0.712750374039821,0.731506962830343,-6.00399152769714
Fusobacteriia,TreatmentCONV...TreatmentRWA,-3.89466049559989,-5.20784429880805,-2.58147669239173,0.489900353834736,-5.83492564516419,1.31665041848983e-08,1.62483840115099e-07,10.1626066360207
Mollicutes,TreatmentCONV...TreatmentRWA,-1.0400235758486,-2.44265213901917,0.362604987321964,0.482187059814451,-1.45878652774612,0.145603206963209,0.227141002862607,-5.30414418171049
Opitutae,TreatmentCONV...TreatmentRWA,-2.01569015121583,-3.33872824645419,-0.692652055977462,0.479727178574819,-2.99738591871079,0.00293584256137358,0.00848132295507924,-2.02344707316499
Ktedonobacteria,TreatmentCONV...TreatmentRWA,-1.44266223450262,-2.77972351046337,-0.105600958541872,0.399782804926671,-2.12277806058704,0.034538751414514,0.0641433954840974,-4.19200037180735
Acidobacteria-5,TreatmentCONV...TreatmentRWA,-3.08454785692121,-4.40000396084633,-1.7690917529961,0.385971098084926,-4.61324362729335,5.73921830663295e-06,4.06962752652155e-05,3.95404471079297
Verrucomicrobiae,TreatmentCONV...TreatmentRWA,-2.98363529279366,-4.29319599698352,-1.6740745886038,0.378466714869437,-4.48240753112567,1.02884631522178e-05,6.17307789133067e-05,3.37320497567792
Holophagae,TreatmentCONV...TreatmentRWA,0.969409747639769,-0.812455569663999,2.75127506494354,0.3783403345641,1.07034490446991,0.285269502734879,0.365962999301008,-5.56057768870601
[Fimbriimonadia],TreatmentCONV...TreatmentRWA,-2.82087217087876,-4.1348551640924,-1.50688917766511,0.352610079186909,-4.22362060928338,3.13651125125344e-05,0.000163098585065179,2.27875427355344
Deinococci,TreatmentCONV...TreatmentRWA,-2.12054854597879,-3.82338675124624,-0.41771034071134,0.345042710146522,-2.44999993001216,0.0148201373202133,0.0312424516480172,-3.28169424349816
[Rhodothermi],TreatmentCONV...TreatmentRWA,-3.54021400774816,-5.23537553753352,-1.8450524779628,0.33713890593367,-4.10874952138308,5.05683547890506e-05,0.000246520729596622,1.91359500958694
S035,TreatmentCONV...TreatmentRWA,0.912770803032197,-1.22684313701286,3.05238474307725,0.31156904250143,0.839300649618472,0.40192622164945,0.475003716494804,-5.60518768007631
PRR-12,TreatmentCONV...TreatmentRWA,0.0228195936810704,-1.17514238482612,1.22078157218826,0.310502117048495,0.0374762485869238,0.970128609853241,0.970128609853241,-6.48827003015514
PAUC37f,TreatmentCONV...TreatmentRWA,2.39049737806207,0.649560049756452,4.13143470636769,0.301034673408765,2.70144650942312,0.00727113857897523,0.0189049603053356,-2.64892917955647
Gemm-5,TreatmentCONV...TreatmentRWA,-2.15117835577252,-3.43905894826919,-0.863297763275848,0.287212254780882,-3.28618537923147,0.0011280958918715,0.00399961270754439,-1.15967319508742
Epsilonproteobacteria,TreatmentCONV...TreatmentRWA,-3.76238084469789,-5.45679333332909,-2.06796835606668,0.235150448835238,-4.36852523859309,1.69134160214659e-05,9.42318892624531e-05,2.96579947472408
wb1-A12,TreatmentCONV...TreatmentRWA,3.36554797480242,1.29845972668306,5.43263622292179,0.21034822085239,3.20322913525175,0.0014955036347802,0.00507170797881981,-1.16612418701798
C0119,TreatmentCONV...TreatmentRWA,-3.0610184575736,-4.75543094620481,-1.3666059689424,0.191314992793925,-3.55416874040122,0.000436224215390074,0.00200149934120152,-0.117222777014305
OM190,TreatmentCONV...TreatmentRWA,-3.03252061353261,-4.72693310216382,-1.3381081249014,0.189533865073557,-3.52107970553809,0.000492115774694871,0.00213250169034444,-0.229093129466405
TM1,TreatmentCONV...TreatmentRWA,-2.98668655427345,-4.68109904290465,-1.29227406564224,0.186669216317458,-3.4678614767288,0.000596273976827549,0.00244786158908152,-0.40682324114373
TM7-1,TreatmentCONV...TreatmentRWA,-2.88092146422704,-4.57533395285825,-1.18650897559584,0.180058851917331,-3.34505693239861,0.000920303564520677,0.00341827038250537,-0.806617761858495
Synergistia,TreatmentCONV...TreatmentRWA,2.76462599205065,0.697537743931286,4.83171424017002,0.172790334027037,2.63128934488916,0.00891739298034563,0.0224373113699019,-2.72693330642549
Elusimicrobia,TreatmentCONV...TreatmentRWA,-2.71150109424634,-4.40591358287754,-1.01708860561513,0.169470004672125,-3.14834182227479,0.00179646140282366,0.00560495957680983,-1.41699594973746
TA18,TreatmentCONV...TreatmentRWA,-1.32461825624743,-2.6398606450996,-0.00937586739525753,0.165831728114965,-1.98141833444549,0.0483986385124544,0.0877928791621266,-4.48820995095351
Thermomicrobia,TreatmentCONV...TreatmentRWA,-2.19983331262171,-3.89424580125292,-0.505420823990508,0.137490544465931,-2.5542409829214,0.0111041169092762,0.0255542881411509,-3.03589950943223
ABS-6,TreatmentCONV...TreatmentRWA,-2.19887172708985,-3.89328421572105,-0.504459238458642,0.137430444949496,-2.55312447961182,0.0111390486769119,0.0255542881411509,-3.03862438178153
Chthonomonadetes,TreatmentCONV...TreatmentRWA,-2.146644024933,-3.84105651356421,-0.452231536301797,0.134166190715074,-2.49248254982222,0.0131899889076284,0.0293948324227147,-3.18483390069704
Gemm-3,TreatmentCONV...TreatmentRWA,-2.11603169533287,-3.81044418396407,-0.421619206701662,0.132252906722171,-2.45693837181622,0.0145422745604377,0.0312424516480172,-3.26889829280182
Gitt-GS-136,TreatmentCONV...TreatmentRWA,-2.09245433968345,-3.78686682831466,-0.398041851052243,0.130779311678989,-2.42956254851037,0.0156660935647022,0.0321567183696519,-3.33282088611686
BD7-11,TreatmentCONV...TreatmentRWA,1.87772673035281,-0.189361517766554,3.94481497847218,0.117358742152495,1.78716482894891,0.0748557596075518,0.132698846577024,-4.47143474127607
OPB41,TreatmentCONV...TreatmentRWA,-1.83405845187552,-3.52847094050672,-0.139645963244309,0.114629455642792,-2.12953737720736,0.0339715990452092,0.0641433954840974,-3.9864419135786
BPC102,TreatmentCONV...TreatmentRWA,1.69114591685564,-0.375942331263729,3.758234164975,0.105697359679816,1.60958272275172,0.108473484912104,0.180019826024342,-4.75356972204192
SC3,TreatmentCONV...TreatmentRWA,-1.26690942650401,-2.96132191513522,0.427503062127194,0.0791823934293749,-1.47101689944381,0.142267685365229,0.226466927724242,-5.11943656196191
Synechococcophycideae,TreatmentCONV...TreatmentRWA,1.22495435074963,-0.842133897369738,3.29204259886899,0.0765601828393802,1.16587536266065,0.244531739982604,0.328853029631778,-5.32957407841821
4C0d-2,TreatmentCONV...TreatmentRWA,-1.20532729227396,-2.89973978090516,0.489085196357249,0.0753334830978127,-1.39951347681462,0.162626208268272,0.248722436175005,-5.21751604979631
[Brocadiae],TreatmentCONV...TreatmentRWA,-1.19073867274719,-2.88515116137839,0.503673815884019,0.0744216879948685,-1.38257453436578,0.167757988540038,0.251636982810057,-5.24003490814429
OPB50,TreatmentCONV...TreatmentRWA,-1.1700420592264,-2.8644545478576,0.524370429404811,0.0731281405950506,-1.35854355976458,0.175246702660405,0.257910241651162,-5.27151154637799
BSV26,TreatmentCONV...TreatmentRWA,-1.01874614597944,-2.71315863461064,0.67566634265177,0.0636720798251537,-1.18287287601475,0.237736275023266,0.325323323716048,-5.48484763962882
GN05,TreatmentCONV...TreatmentRWA,0.919648620664119,-1.14743962745525,2.98673686878348,0.057478441137779,0.875294388301901,0.382069244302792,0.45848309316335,-5.60699599109527
Nitriliruptoria,TreatmentCONV...TreatmentRWA,-0.83298306424886,-2.52739555288007,0.861429424382346,0.0520618059456444,-0.967182135381074,0.334182267993889,0.407284639117553,-5.7064479097652
